id_predio,colonia,superficie_terreno,superficie_construccion,valor_unitario_suelo,subsidio,density,modernity_score,anio_construccion,indice_inversion,cluster
88273,DEL NIO JESUS (BARR),101.0,144.0,2822.24,629.95,1.4257425742574257,0.7101449275362319,1999.0,0.8491334365564445,4
88306,LOS REYES (PBLO),204.0,77.0,2822.24,541.48,0.37745098039215685,0.391304347826087,1977.0,0.9209647871400871,4
88308,LOS REYES (PBLO),107.0,162.0,2822.24,466.3,1.514018691588785,0.6956521739130435,1998.0,0.8454321272031748,4
88309,LOS REYES (PBLO),136.0,82.0,2822.24,344.68,0.6029411764705882,0.2898550724637681,1970.0,0.9059794289148672,4
88310,LOS REYES (PBLO),112.0,69.0,2822.24,300.24,0.6160714285714286,0.7536231884057971,2002.0,0.9051068342977154,4
88336,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88337,LOS REYES (PBLO),69.0,94.0,3997.04,646.77,1.3623188405797102,0.782608695652174,2004.0,0.8048509654025939,4
88339,LOS REYES (PBLO),94.0,112.0,3997.04,916.97,1.1914893617021276,0.8260869565217391,2007.0,0.8162037469466652,4
88340,LOS REYES (PBLO),93.0,112.0,3997.04,616.05,1.2043010752688172,0.7536231884057971,2002.0,0.8153523213830945,4
88341,LOS REYES (PBLO),77.0,149.0,3997.04,875.85,1.9350649350649352,0.782608695652174,2004.0,0.7667880892899162,4
88342,LOS REYES (PBLO),63.0,135.0,3997.04,901.96,2.142857142857143,0.782608695652174,2004.0,0.7529788828395723,4
88343,LOS REYES (PBLO),57.0,113.0,3997.04,920.14,1.9824561403508771,0.8260869565217391,2007.0,0.7636386211521183,4
88344,LOS REYES (PBLO),58.0,117.0,3997.04,959.99,2.0172413793103448,0.8260869565217391,2007.0,0.7613269052734547,4
88345,LOS REYES (PBLO),57.0,113.0,3997.04,920.14,1.9824561403508771,0.8260869565217391,2007.0,0.7636386211521183,4
88346,LOS REYES (PBLO),72.0,114.0,3997.04,822.38,1.5833333333333333,0.8260869565217391,2007.0,0.7901630481251336,4
88347,LOS REYES (PBLO),66.0,111.0,3997.04,947.23,1.6818181818181819,0.8260869565217391,2007.0,0.7836180596512726,4
88348,LOS REYES (PBLO),66.0,130.0,3997.04,882.06,1.9696969696969697,0.782608695652174,2004.0,0.7644865548815255,4
88349,LOS REYES (PBLO),64.0,135.0,3997.04,906.91,2.109375,0.782608695652174,2004.0,0.7552039991133093,4
88350,LOS REYES (PBLO),71.0,171.0,3997.04,789.14,2.408450704225352,0.8115942028985508,2006.0,0.7353283830456468,4
88351,LOS REYES (PBLO),86.0,190.0,3997.04,650.19,2.2093023255813953,0.8115942028985508,2006.0,0.7485631482188227,4
88352,LOS REYES (PBLO),84.0,110.0,3997.04,1027.57,1.3095238095238095,0.8260869565217391,2007.0,0.8083595545414721,4
88353,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88354,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88355,LOS REYES (PBLO),84.0,97.0,3997.04,914.15,1.1547619047619047,0.8260869565217391,2007.0,0.818644536428968,4
88356,LOS REYES (PBLO),84.0,177.0,3997.04,599.17,2.107142857142857,0.8115942028985508,2006.0,0.7553523401982251,4
88357,LOS REYES (PBLO),86.0,180.0,3997.04,1704.62,2.0930232558139537,0.8115942028985508,2006.0,0.7562906838051343,4
88358,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88359,LOS REYES (PBLO),69.0,94.0,3997.04,873.64,1.3623188405797102,0.782608695652174,2004.0,0.8048509654025939,4
88360,LOS REYES (PBLO),94.0,112.0,3997.04,628.48,1.1914893617021276,0.782608695652174,2004.0,0.8162037469466652,4
88361,LOS REYES (PBLO),64.0,135.0,3997.04,906.91,2.109375,0.782608695652174,2004.0,0.7552039991133093,4
88362,LOS REYES (PBLO),86.0,190.0,3997.04,631.67,2.2093023255813953,0.7681159420289855,2003.0,0.7485631482188227,4
88363,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88364,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88365,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88366,LOS REYES (PBLO),84.0,108.0,3997.04,1045.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88367,LOS REYES (PBLO),66.0,146.0,3997.04,665.6,2.212121212121212,0.8115942028985508,2006.0,0.7483758140227909,4
88368,LOS REYES (PBLO),86.0,180.0,3997.04,614.12,2.0930232558139537,0.8115942028985508,2006.0,0.7562906838051343,4
88369,LOS REYES (PBLO),56.0,111.0,3997.04,897.74,1.9821428571428572,0.8260869565217391,2007.0,0.76365944095351,4
88370,LOS REYES (PBLO),74.0,125.0,3997.04,598.16,1.6891891891891893,0.782608695652174,2004.0,0.7831282060440814,4
88371,LOS REYES (PBLO),69.0,113.0,3997.04,771.59,1.6376811594202898,0.7681159420289855,2003.0,0.7865512651880533,4
88372,LOS REYES (PBLO),55.0,105.0,3997.04,840.45,1.9090909090909092,0.8260869565217391,2007.0,0.7685142400962091,4
88373,LOS REYES (PBLO),100.0,102.0,3997.04,1036.95,1.02,0.8260869565217391,2007.0,0.8276003821956179,4
88374,LOS REYES (PBLO),66.0,136.0,3997.04,949.76,2.0606060606060606,0.8260869565217391,2007.0,0.7584450270595,4
88375,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88376,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88377,LOS REYES (PBLO),66.0,146.0,3997.04,665.6,2.212121212121212,0.8115942028985508,2006.0,0.7483758140227909,4
88378,LOS REYES (PBLO),66.0,146.0,3997.04,665.6,2.212121212121212,0.8115942028985508,2006.0,0.7483758140227909,4
88379,LOS REYES (PBLO),68.0,150.0,3997.04,682.42,2.2058823529411766,0.7971014492753623,2005.0,0.7487904286772437,4
88380,LOS REYES (PBLO),75.0,145.0,3997.04,1030.82,1.9333333333333333,0.782608695652174,2004.0,0.7669031660103357,4
88381,LOS REYES (PBLO),57.0,113.0,3997.04,920.14,1.9824561403508771,0.8260869565217391,2007.0,0.7636386211521183,4
88382,LOS REYES (PBLO),62.0,105.0,3997.04,875.09,1.6935483870967742,0.8260869565217391,2007.0,0.7828385076742372,4
88383,LOS REYES (PBLO),63.0,135.0,3997.04,901.96,2.142857142857143,0.782608695652174,2004.0,0.7529788828395723,4
88384,LOS REYES (PBLO),73.0,152.0,3997.04,577.58,2.0821917808219177,0.782608695652174,2004.0,0.757010509037832,4
88385,LOS REYES (PBLO),112.0,96.0,3997.04,609.84,0.8571428571428571,0.8260869565217391,2007.0,0.838423347751075,4
88386,LOS REYES (PBLO),110.0,112.0,3997.04,885.77,1.018181818181818,0.34782608695652173,1974.0,0.8277212127520583,4
88387,LOS REYES (PBLO),75.0,125.0,3997.04,883.89,1.6666666666666667,0.7681159420289855,2003.0,0.7846249809549436,4
88388,LOS REYES (PBLO),59.0,118.0,3997.04,973.66,2.0,0.8260869565217391,2007.0,0.7624727122741837,4
88389,LOS REYES (PBLO),71.0,94.0,3997.04,650.68,1.323943661971831,0.7681159420289855,2003.0,0.8074012572041758,4
88390,LOS REYES (PBLO),62.0,105.0,3997.04,875.09,1.6935483870967742,0.8260869565217391,2007.0,0.7828385076742372,4
88391,LOS REYES (PBLO),94.0,112.0,3997.04,768.16,1.1914893617021276,0.8260869565217391,2007.0,0.8162037469466652,4
88392,LOS REYES (PBLO),71.0,149.0,3997.04,571.55,2.0985915492957745,0.8115942028985508,2006.0,0.7559206328052265,4
88393,LOS REYES (PBLO),64.0,135.0,3997.04,906.91,2.109375,0.782608695652174,2004.0,0.7552039991133093,4
88394,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88395,LOS REYES (PBLO),95.0,110.0,3997.04,583.96,1.1578947368421053,0.8260869565217391,2007.0,0.8184363384150509,4
88396,LOS REYES (PBLO),94.0,112.0,3997.04,895.55,1.1914893617021276,0.782608695652174,2004.0,0.8162037469466652,4
88397,LOS REYES (PBLO),67.0,93.0,3997.04,417.82,1.3880597014925373,0.7391304347826086,2001.0,0.803140310001549,4
88398,LOS REYES (PBLO),50.0,110.0,3997.04,859.33,2.2,0.8260869565217391,2007.0,0.7491813510657276,4
88399,LOS REYES (PBLO),66.0,135.0,3997.04,916.81,2.0454545454545454,0.782608695652174,2004.0,0.759451948363171,4
88400,LOS REYES (PBLO),68.0,150.0,3997.04,694.41,2.2058823529411766,0.8260869565217391,2007.0,0.7487904286772437,4
88401,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88402,LOS REYES (PBLO),63.0,135.0,3997.04,901.96,2.142857142857143,0.782608695652174,2004.0,0.7529788828395723,4
88403,LOS REYES (PBLO),96.0,114.0,3997.04,926.61,1.1875,0.7971014492753623,2005.0,0.8164688671835361,4
88404,LOS REYES (PBLO),62.0,105.0,3997.04,875.09,1.6935483870967742,0.8260869565217391,2007.0,0.7828385076742372,4
88405,LOS REYES (PBLO),66.0,146.0,3997.04,665.6,2.212121212121212,0.8115942028985508,2006.0,0.7483758140227909,4
88406,LOS REYES (PBLO),75.0,112.0,3997.04,801.53,1.4933333333333334,0.782608695652174,2004.0,0.7961441606689388,4
88407,LOS REYES (PBLO),84.0,179.0,3997.04,606.38,2.130952380952381,0.8115942028985508,2006.0,0.7537700352924566,4
88408,LOS REYES (PBLO),107.0,217.0,3997.04,565.78,2.02803738317757,0.8115942028985508,2006.0,0.7606094373384188,4
88409,LOS REYES (PBLO),68.0,138.58,3997.04,1225.56,2.0379411764705884,0.8115942028985508,2006.0,0.7599512628684618,4
88410,LOS REYES (PBLO),66.0,146.0,3997.04,665.6,2.212121212121212,0.8115942028985508,2006.0,0.7483758140227909,4
88411,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88412,LOS REYES (PBLO),84.0,97.0,3997.04,914.15,1.1547619047619047,0.8260869565217391,2007.0,0.818644536428968,4
88413,LOS REYES (PBLO),84.0,110.0,3997.04,1027.57,1.3095238095238095,0.8260869565217391,2007.0,0.8083595545414721,4
88414,LOS REYES (PBLO),63.0,135.0,3997.04,901.96,2.142857142857143,0.782608695652174,2004.0,0.7529788828395723,4
88415,LOS REYES (PBLO),69.0,149.0,3997.04,1028.93,2.1594202898550723,0.782608695652174,2004.0,0.751878148992081,4
88416,LOS REYES (PBLO),71.0,94.0,3997.04,899.69,1.323943661971831,0.8115942028985508,2006.0,0.8074012572041758,4
88417,LOS REYES (PBLO),69.0,134.0,3997.04,847.82,1.9420289855072463,0.6521739130434783,1995.0,0.7663252807404028,4
88418,LOS REYES (PBLO),112.0,114.0,3997.04,644.99,1.0178571428571428,0.8260869565217391,2007.0,0.8277427896371371,4
88419,LOS REYES (PBLO),77.0,113.0,3997.04,575.89,1.4675324675324675,0.782608695652174,2004.0,0.7978588038031899,4
88420,LOS REYES (PBLO),92.0,175.0,3997.04,719.18,1.9021739130434783,0.8115942028985508,2006.0,0.7689739215609285,4
88421,LOS REYES (PBLO),94.0,112.0,3997.04,628.48,1.1914893617021276,0.782608695652174,2004.0,0.8162037469466652,4
88422,LOS REYES (PBLO),93.0,108.0,3997.04,569.93,1.1612903225806452,0.8260869565217391,2007.0,0.8182106786322249,4
88423,LOS REYES (PBLO),92.0,114.0,3997.04,638.06,1.2391304347826086,0.7971014492753623,2005.0,0.8130376733933097,4
88424,LOS REYES (PBLO),50.0,109.0,3997.04,850.61,2.18,0.8260869565217391,2007.0,0.7505104871865732,4
88425,LOS REYES (PBLO),94.0,112.0,3997.04,916.97,1.1914893617021276,0.8260869565217391,2007.0,0.8162037469466652,4
88426,LOS REYES (PBLO),68.0,148.0,3997.04,679.55,2.176470588235294,0.8115942028985508,2006.0,0.7507450406196636,4
88427,LOS REYES (PBLO),84.0,177.0,3997.04,599.17,2.107142857142857,0.8115942028985508,2006.0,0.7553523401982251,4
88428,LOS REYES (PBLO),110.0,112.0,3997.04,1211.94,1.018181818181818,0.8260869565217391,2007.0,0.8277212127520583,4
88429,LOS REYES (PBLO),92.0,112.0,3997.04,899.93,1.2173913043478262,0.8115942028985508,2006.0,0.8144823865681418,4
88430,LOS REYES (PBLO),50.0,109.0,3997.04,850.61,2.18,0.8260869565217391,2007.0,0.7505104871865732,4
88431,LOS REYES (PBLO),72.0,113.0,3997.04,815.24,1.5694444444444444,0.8260869565217391,2007.0,0.7910860593201653,4
88432,LOS REYES (PBLO),60.0,120.0,3997.04,996.06,2.0,0.8260869565217391,2007.0,0.7624727122741837,4
88433,LOS REYES (PBLO),52.0,94.0,3997.04,800.1,1.8076923076923077,0.7971014492753623,2005.0,0.7752528672823144,4
88434,LOS REYES (PBLO),73.0,149.0,3997.04,1074.22,2.041095890410959,0.7681159420289855,2003.0,0.7597416106560078,4
88435,LOS REYES (PBLO),66.0,137.0,3997.04,930.7,2.0757575757575757,0.782608695652174,2004.0,0.757438105755829,4
88436,LOS REYES (PBLO),64.0,135.0,3997.04,906.91,2.109375,0.782608695652174,2004.0,0.7552039991133093,4
88437,LOS REYES (PBLO),66.0,146.0,3997.04,665.6,2.212121212121212,0.8115942028985508,2006.0,0.7483758140227909,4
88438,LOS REYES (PBLO),66.0,146.0,3997.04,665.6,2.212121212121212,0.8115942028985508,2006.0,0.7483758140227909,4
88439,LOS REYES (PBLO),68.0,160.0,3997.04,732.75,2.3529411764705883,0.8115942028985508,2006.0,0.7390173689651437,4
88440,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88441,LOS REYES (PBLO),86.0,190.0,3997.04,1701.83,2.2093023255813953,0.7246376811594203,2000.0,0.7485631482188227,4
88442,LOS REYES (PBLO),69.0,150.0,3997.04,696.94,2.1739130434782608,0.8260869565217391,2007.0,0.7509150068755264,4
88443,LOS REYES (PBLO),81.0,210.0,3997.04,698.37,2.5925925925925926,0.782608695652174,2004.0,0.723090901286166,4
88444,LOS REYES (PBLO),100.0,102.0,3997.04,933.66,1.02,0.6376811594202898,1994.0,0.8276003821956179,4
88445,LOS REYES (PBLO),69.0,126.0,3997.04,574.47,1.826086956521739,0.782608695652174,2004.0,0.7740304176728411,4
88446,LOS REYES (PBLO),73.0,149.0,3997.04,566.89,2.041095890410959,0.782608695652174,2004.0,0.7597416106560078,4
88447,LOS REYES (PBLO),63.0,135.0,3997.04,901.96,2.142857142857143,0.782608695652174,2004.0,0.7529788828395723,4
88448,LOS REYES (PBLO),68.0,144.0,3997.04,989.24,2.1176470588235294,0.782608695652174,2004.0,0.7546542645045037,4
88449,LOS REYES (PBLO),62.0,105.0,3997.04,875.09,1.6935483870967742,0.8260869565217391,2007.0,0.7828385076742372,4
88450,LOS REYES (PBLO),92.0,112.0,3997.04,633.29,1.2173913043478262,0.8115942028985508,2006.0,0.8144823865681418,4
88451,LOS REYES (PBLO),78.0,152.0,3997.04,590.27,1.9487179487179487,0.782608695652174,2004.0,0.7658807536096851,4
88452,LOS REYES (PBLO),70.0,154.0,3997.04,1372.46,2.2,0.8115942028985508,2006.0,0.7491813510657276,4
88453,LOS REYES (PBLO),57.0,113.0,3997.04,920.14,1.9824561403508771,0.8260869565217391,2007.0,0.7636386211521183,4
88454,LOS REYES (PBLO),84.0,177.0,3997.04,599.17,2.107142857142857,0.8115942028985508,2006.0,0.7553523401982251,4
88455,LOS REYES (PBLO),84.0,177.0,3997.04,599.17,2.107142857142857,0.8115942028985508,2006.0,0.7553523401982251,4
88456,LOS REYES (PBLO),68.0,148.0,3997.04,679.55,2.176470588235294,0.8115942028985508,2006.0,0.7507450406196636,4
88457,LOS REYES (PBLO),68.0,148.0,3997.04,679.55,2.176470588235294,0.8115942028985508,2006.0,0.7507450406196636,4
88458,LOS REYES (PBLO),66.0,146.0,3997.04,1281.2,2.212121212121212,0.8115942028985508,2006.0,0.7483758140227909,4
88459,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88460,LOS REYES (PBLO),66.0,94.0,3997.04,649.9,1.4242424242424243,0.8260869565217391,2007.0,0.8007357218136781,4
88461,LOS REYES (PBLO),69.0,152.0,3997.04,567.43,2.2028985507246377,0.782608695652174,2004.0,0.7489887226424167,4
88462,LOS REYES (PBLO),73.0,152.0,3997.04,577.58,2.0821917808219177,0.782608695652174,2004.0,0.757010509037832,4
88463,LOS REYES (PBLO),56.0,111.0,3997.04,897.74,1.9821428571428572,0.8260869565217391,2007.0,0.76365944095351,4
88464,LOS REYES (PBLO),73.0,94.0,3997.04,487.94,1.2876712328767124,0.782608695652174,2004.0,0.8098118069892323,4
88465,LOS REYES (PBLO),71.0,94.0,3997.04,650.68,1.323943661971831,0.7681159420289855,2003.0,0.8074012572041758,4
88466,LOS REYES (PBLO),57.0,113.0,3997.04,920.14,1.9824561403508771,0.8260869565217391,2007.0,0.7636386211521183,4
88467,LOS REYES (PBLO),49.0,107.0,3997.04,828.21,2.183673469387755,0.8260869565217391,2007.0,0.750266360143969,4
88470,LOS REYES (PBLO),94.0,112.0,3997.04,895.55,1.1914893617021276,0.782608695652174,2004.0,0.8162037469466652,4
88471,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88472,LOS REYES (PBLO),68.0,148.0,3997.04,1249.96,2.176470588235294,0.7391304347826086,2001.0,0.7507450406196636,4
88473,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88474,LOS REYES (PBLO),84.0,97.0,3997.04,914.15,1.1547619047619047,0.8260869565217391,2007.0,0.818644536428968,4
88475,LOS REYES (PBLO),84.0,97.0,3997.04,914.15,1.1547619047619047,0.8260869565217391,2007.0,0.818644536428968,4
88476,LOS REYES (PBLO),84.0,97.0,3997.04,914.15,1.1547619047619047,0.8260869565217391,2007.0,0.818644536428968,4
88477,LOS REYES (PBLO),73.0,120.0,3997.04,905.17,1.643835616438356,0.8260869565217391,2007.0,0.7861422596317079,4
88478,LOS REYES (PBLO),92.0,113.0,3997.04,914.21,1.2282608695652173,0.8260869565217391,2007.0,0.8137600299807257,4
88479,LOS REYES (PBLO),71.0,96.0,3997.04,670.56,1.352112676056338,0.782608695652174,2004.0,0.8055292344987594,4
88480,LOS REYES (PBLO),93.0,112.0,3997.04,897.74,1.2043010752688172,0.7971014492753623,2005.0,0.8153523213830945,4
88481,LOS REYES (PBLO),57.0,113.0,3997.04,920.14,1.9824561403508771,0.8260869565217391,2007.0,0.7636386211521183,4
88482,LOS REYES (PBLO),72.0,145.0,3997.04,1015.98,2.013888888888889,0.782608695652174,2004.0,0.761549701079152,4
88483,LOS REYES (PBLO),54.0,116.0,3997.04,931.47,2.1481481481481484,0.8260869565217391,2007.0,0.7526272595271791,4
88484,LOS REYES (PBLO),117.0,120.0,3997.04,684.52,1.0256410256410255,0.8260869565217391,2007.0,0.8272254976487128,4
88485,LOS REYES (PBLO),108.0,114.0,3997.04,634.84,1.0555555555555556,0.8260869565217391,2007.0,0.8252374735363369,4
88486,LOS REYES (PBLO),69.0,94.0,3997.04,664.75,1.3623188405797102,0.8260869565217391,2007.0,0.8048509654025939,4
88487,LOS REYES (PBLO),108.0,109.0,3997.04,612.47,1.0092592592592593,0.8260869565217391,2007.0,0.8283141775197758,4
88488,LOS REYES (PBLO),54.0,117.0,3997.04,940.2,2.1666666666666665,0.8260869565217391,2007.0,0.7513965779338037,4
88490,LOS REYES (PBLO),84.0,177.0,3997.04,599.17,2.107142857142857,0.8115942028985508,2006.0,0.7553523401982251,4
88491,LOS REYES (PBLO),71.0,191.0,3997.04,616.63,2.6901408450704225,0.7971014492753623,2005.0,0.7166081559914835,4
88492,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88493,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88494,LOS REYES (PBLO),64.0,135.0,3997.04,906.91,2.109375,0.782608695652174,2004.0,0.7552039991133093,4
88495,LOS REYES (PBLO),74.0,152.0,3997.04,580.11,2.054054054054054,0.782608695652174,2004.0,0.7588804524881144,4
88496,LOS REYES (PBLO),65.0,105.0,3997.04,889.93,1.6153846153846154,0.8260869565217391,2007.0,0.7880330222904451,4
88497,LOS REYES (PBLO),96.0,112.0,3997.04,898.31,1.1666666666666667,0.7681159420289855,2003.0,0.8178533839760836,4
88498,LOS REYES (PBLO),50.0,110.0,3997.04,859.33,2.2,0.8260869565217391,2007.0,0.7491813510657276,4
88499,LOS REYES (PBLO),50.0,110.0,3997.04,859.33,2.2,0.8260869565217391,2007.0,0.7491813510657276,4
88500,LOS REYES (PBLO),57.0,123.0,3997.04,1007.39,2.1578947368421053,0.8260869565217391,2007.0,0.7519795323727709,4
88501,LOS REYES (PBLO),148.0,94.0,3997.04,570.45,0.6351351351351351,0.8260869565217391,2007.0,0.8531772718724305,4
88502,LOS REYES (PBLO),68.0,150.0,3997.04,694.41,2.2058823529411766,0.8260869565217391,2007.0,0.7487904286772437,4
88503,LOS REYES (PBLO),70.0,156.0,3997.04,726.32,2.2285714285714286,0.8260869565217391,2007.0,0.7472825851788053,4
88504,LOS REYES (PBLO),75.0,150.0,3997.04,694.19,2.0,0.782608695652174,2004.0,0.7624727122741837,4
88505,LOS REYES (PBLO),100.0,102.0,3997.04,1036.95,1.02,0.8260869565217391,2007.0,0.8276003821956179,4
88506,LOS REYES (PBLO),100.0,102.0,3997.04,1036.95,1.02,0.8260869565217391,2007.0,0.8276003821956179,4
88507,LOS REYES (PBLO),66.0,135.0,3997.04,916.81,2.0454545454545454,0.782608695652174,2004.0,0.759451948363171,4
88508,LOS REYES (PBLO),66.0,133.0,3997.04,894.43,2.015151515151515,0.7681159420289855,2003.0,0.7614657909705127,4
88509,LOS REYES (PBLO),94.0,112.0,3997.04,895.55,1.1914893617021276,0.782608695652174,2004.0,0.8162037469466652,4
88510,LOS REYES (PBLO),72.0,135.0,3997.04,937.89,1.875,0.7681159420289855,2003.0,0.7707798130294685,4
88511,LOS REYES (PBLO),93.0,112.0,3997.04,912.02,1.2043010752688172,0.8260869565217391,2007.0,0.8153523213830945,4
88512,LOS REYES (PBLO),56.0,111.0,3997.04,897.74,1.9821428571428572,0.8260869565217391,2007.0,0.76365944095351,4
88513,LOS REYES (PBLO),50.0,109.0,3997.04,850.61,2.18,0.8260869565217391,2007.0,0.7505104871865732,4
88514,LOS REYES (PBLO),71.0,134.0,3997.04,969.6,1.8873239436619718,0.782608695652174,2004.0,0.7699608030958489,4
88515,LOS REYES (PBLO),112.0,114.0,3997.04,644.99,1.0178571428571428,0.8260869565217391,2007.0,0.8277427896371371,4
88516,LOS REYES (PBLO),64.0,109.0,3997.04,465.8,1.703125,0.7681159420289855,2003.0,0.7822020765679855,4
88517,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88518,LOS REYES (PBLO),69.0,94.0,3997.04,646.77,1.3623188405797102,0.782608695652174,2004.0,0.8048509654025939,4
88519,LOS REYES (PBLO),108.0,130.0,3997.04,706.43,1.2037037037037037,0.8260869565217391,2007.0,0.8153920207893325,4
88520,LOS REYES (PBLO),93.0,112.0,3997.04,624.42,1.2043010752688172,0.782608695652174,2004.0,0.8153523213830945,4
88521,LOS REYES (PBLO),112.0,114.0,3997.04,644.99,1.0178571428571428,0.8260869565217391,2007.0,0.8277427896371371,4
88522,LOS REYES (PBLO),84.0,177.0,3997.04,599.17,2.107142857142857,0.8115942028985508,2006.0,0.7553523401982251,4
88523,LOS REYES (PBLO),80.0,168.0,3997.04,798.68,2.1,0.8115942028985508,2006.0,0.7558270316699556,4
88524,LOS REYES (PBLO),86.0,108.0,3997.04,1020.02,1.255813953488372,0.8260869565217391,2007.0,0.8119289400265779,4
88525,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88526,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88527,LOS REYES (PBLO),88.0,183.0,3997.04,629.07,2.0795454545454546,0.8115942028985508,2006.0,0.7571863754299114,4
88528,LOS REYES (PBLO),63.0,135.0,3997.04,901.96,2.142857142857143,0.782608695652174,2004.0,0.7529788828395723,4
88529,LOS REYES (PBLO),64.0,135.0,3997.04,906.91,2.109375,0.782608695652174,2004.0,0.7552039991133093,4
88530,LOS REYES (PBLO),63.0,135.0,3997.04,901.96,2.142857142857143,0.782608695652174,2004.0,0.7529788828395723,4
88531,LOS REYES (PBLO),94.0,112.0,3997.04,895.55,1.1914893617021276,0.782608695652174,2004.0,0.8162037469466652,4
88532,LOS REYES (PBLO),94.0,112.0,3997.04,895.55,1.1914893617021276,0.782608695652174,2004.0,0.8162037469466652,4
88533,LOS REYES (PBLO),69.0,154.0,3997.04,708.69,2.2318840579710146,0.8115942028985508,2006.0,0.7470624384093071,4
88534,LOS REYES (PBLO),65.0,144.0,3997.04,648.44,2.2153846153846155,0.7971014492753623,2005.0,0.7481589386650772,4
88535,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88536,LOS REYES (PBLO),66.0,146.0,3997.04,665.6,2.212121212121212,0.8115942028985508,2006.0,0.7483758140227909,4
88537,LOS REYES (PBLO),88.0,197.0,3997.04,679.57,2.2386363636363638,0.8115942028985508,2006.0,0.7466137017413668,4
88538,LOS REYES (PBLO),68.0,148.0,3997.04,679.55,2.176470588235294,0.8115942028985508,2006.0,0.7507450406196636,4
88539,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88540,LOS REYES (PBLO),84.0,97.0,3997.04,914.15,1.1547619047619047,0.8260869565217391,2007.0,0.818644536428968,4
88541,LOS REYES (PBLO),84.0,108.0,3997.04,1010.12,1.2857142857142858,0.8260869565217391,2007.0,0.8099418594472406,4
88542,LOS REYES (PBLO),68.0,150.0,3997.04,694.41,2.2058823529411766,0.8260869565217391,2007.0,0.7487904286772437,4
88543,LOS REYES (PBLO),93.0,96.0,3997.04,949.96,1.032258064516129,0.8260869565217391,2007.0,0.8267857503796159,4
88544,LOS REYES (PBLO),81.0,216.0,3997.04,712.6,2.6666666666666665,0.7681159420289855,2003.0,0.7181681749126637,4
88545,LOS REYES (PBLO),64.0,135.0,3997.04,906.91,2.109375,0.782608695652174,2004.0,0.7552039991133093,4
88546,LOS REYES (PBLO),64.0,135.0,3997.04,906.91,2.109375,0.782608695652174,2004.0,0.7552039991133093,4
88547,LOS REYES (PBLO),71.0,94.0,3997.04,894.12,1.323943661971831,0.7971014492753623,2005.0,0.8074012572041758,4
88548,LOS REYES (PBLO),71.0,134.0,3997.04,619.36,1.8873239436619718,0.7681159420289855,2003.0,0.7699608030958489,4
